pincode,city,state,pickup,delivery,zone
132113,Safidon,Haryana,Y,Y,d
132114,Karnal,Haryana,Y,Y,d
132115,Panipat,Haryana,Y,Y,d
132116,Karnal,Haryana,Y,Y,d
132117,Karnal,Haryana,Y,Y,d
132118,Kurukshetra,Haryana,Y,Y,d
132119,Kurukshetra,Haryana,N,Y,d
132120,Panipat,Haryana,N,N,d
132121,Panipat,Haryana,N,N,d
132122,Samalkha,Haryana,Y,Y,d
132123,Karnal,Haryana,N,Y,d
132125,Panipat,Haryana,N,N,d
132128,Panipat,Haryana,N,N,d
132129,Panipat,Haryana,N,N,d
132130,Panipat,Haryana,N,N,d
132131,Panipat,Haryana,N,N,d
132132,Panipat,Haryana,N,N,d
132133,Panipat,Haryana,N,N,d
132134,Panipat,Haryana,N,N,d
132135,Panipat,Haryana,N,N,d
132136,Panipat,Haryana,N,N,d
132137,Panipat,Haryana,N,N,d
132138,Panipat,Haryana,N,N,d
132139,Panipat,Haryana,N,N,d
132140,Panipat,Haryana,Y,Y,d
132141,Panipat,Haryana,N,N,d
132142,Panipat,Haryana,N,N,d
132143,Panipat,Haryana,N,N,d
132144,Panipat,Haryana,N,N,d
132145,Panipat,Haryana,Y,Y,d
132146,Panipat,Haryana,N,N,d
132147,Panipat,Haryana,N,N,d
132148,Panipat,Haryana,N,N,d
132149,Panipat,Haryana,N,N,d
132151,Panipat,Haryana,Y,Y,d
132152,Karnal,Haryana,N,Y,d
132157,Karnal,Haryana,Y,Y,d
133000,Ambala,Haryana,N,N,d
133001,Ambala,Haryana,Y,Y,d
133002,Ambala,Haryana,Y,Y,d
133003,Ambala,Haryana,Y,Y,d
133004,Ambala,Haryana,Y,Y,d
133005,Ambala,Haryana,Y,Y,d
133006,Ambala,Haryana,Y,Y,d
133007,Ambala,Haryana,Y,Y,d
133008,Ambala,Haryana,Y,Y,d
133010,Ambala,Haryana,Y,Y,d
133021,Ambala,Haryana,Y,Y,d
133101,Ambala,Haryana,Y,Y,d
133102,Ambala,Haryana,Y,Y,d
133103,Yamuna Nagar,Haryana,Y,Y,d
133104,Ambala,Haryana,Y,Y,d
133105,Yamuna Nagar,Haryana,Y,Y,d
133123,Rupahar,West Bengal,Y,Y,d
133201,Ambala,Haryana,Y,Y,d
133202,Ambala,Haryana,Y,Y,d
133203,Ambala,Haryana,Y,Y,d
133204,Yamuna Nagar,Haryana,Y,Y,d
133205,Ambala,Haryana,Y,Y,d
133206,Yamuna Nagar,Haryana,Y,Y,d
133207,Ambala,Haryana,Y,Y,d
133208,Ambala,Haryana,N,N,d
133301,Pinjore,Haryana,Y,Y,d
133302,Pinjore,Haryana,Y,Y,d
134000,Ambala,Haryana,N,N,d
134001,AMBALA,Haryana,Y,Y,d
134002,Ambala,Haryana,Y,Y,d
134003,Ambala,Haryana,Y,Y,d
134004,Ambala,Haryana,Y,Y,d
134005,Ambala,Haryana,Y,Y,d
134006,Ambala,Haryana,Y,Y,d
134007,Ambala,Haryana,Y,Y,d
134008,Ambala,Haryana,Y,Y,d
134009,PANCHKULA,Chandigarh,N,Y,d
134011,Ambala,Haryana,Y,Y,d
134012,Ambala,Haryana,Y,Y,d
134101,Pinjore,Haryana,Y,Y,d
134102,Pinjore,Haryana,Y,Y,d
134103,Panchkula,Haryana,Y,Y,d
134104,Pinjore,Haryana,Y,Y,d
134105,Pinjore,Haryana,Y,Y,d
134107,Pinjore,Haryana,Y,Y,d
134108,Panchkula,Haryana,Y,Y,d
134109,Panchkula,Haryana,Y,Y,d
134110,Zirakpur,Punjab,Y,Y,d
134111,Panchkula,Haryana,Y,Y,d
134112,Panchkula,Haryana,Y,Y,d
134113,Panchkula,Haryana,Y,Y,d
134114,Panchkula,Haryana,Y,Y,d
134115,Panchkula,Haryana,Y,Y,d
134116,Panchkula,Haryana,Y,Y,d
134117,Panchkula,Haryana,Y,Y,d
134118,Panchkula,Haryana,Y,Y,d
134119,Panchkula,Haryana,Y,Y,d
134120,Panchkula,Haryana,N,N,d
134121,Panchkula,Haryana,N,N,d
134122,Panchkula,Haryana,N,N,d
134123,Panchkula,Haryana,N,N,d
134124,Panchkula,Haryana,N,N,d
134126,Panchkula,Haryana,N,N,d
134151,Panchkula,Haryana,Y,Y,d
134152,Panchkula,Haryana,Y,Y,d
134201,Naraingarh,Haryana,Y,Y,d
134202,Naraingarh,Haryana,Y,Y,d
134203,Naraingarh,Haryana,Y,Y,d
134204,Naraingarh,Haryana,Y,Y,d
134205,Naraingarh,Haryana,Y,Y,d
134206,Chandigarh,Chandigarh,N,N,d
135001,Yamuna Nagar,Haryana,Y,Y,d
135002,Yamuna Nagar,Haryana,Y,Y,d
135003,Yamuna Nagar,Haryana,Y,Y,d
135004,Yamuna Nagar,Haryana,Y,Y,d
135021,Yamuna Nagar,Haryana,Y,Y,d
135101,Yamuna Nagar,Haryana,Y,Y,d
135102,Yamuna Nagar,Haryana,Y,Y,d
135103,Yamuna Nagar,Haryana,Y,Y,d
135105,Yamuna Nagar,Haryana,Y,Y,d
135106,Yamuna Nagar,Haryana,Y,Y,d
135133,Yamuna Nagar,Haryana,Y,Y,d
136020,Kaithal,Haryana,Y,Y,d
136021,Kaithal,Haryana,Y,Y,d
136026,Kaithal,Haryana,Y,Y,d
136027,Kaithal,Haryana,Y,Y,d
136030,Kaithal,Haryana,Y,Y,d
136033,Kaithal,Haryana,Y,Y,d
136034,Kaithal,Haryana,Y,Y,d
136035,Kaithal,Haryana,Y,Y,d
136036,Ambala,Haryana,N,N,d
136038,Kurukshetra,Haryana,Y,Y,d
136039,Assandh,Haryana,N,Y,d
136042,Kaithal,Haryana,Y,Y,d
136043,Kaithal,Haryana,Y,Y,d
136044,Assandh,Haryana,Y,Y,d
136116,Ambala,Haryana,N,N,d
136117,Kaithal,Haryana,Y,Y,d
136118,Kurukshetra,Haryana,Y,Y,d
136119,Kurukshetra,Haryana,Y,Y,d
136128,Pehowa,Haryana,Y,Y,d
136129,Pehowa,Haryana,Y,Y,d
136130,Pehowa,Haryana,Y,Y,d
136131,Kurukshetra,Haryana,Y,Y,d
136132,Kurukshetra,Haryana,Y,Y,d
136134,Ambala,Haryana,Y,Y,d
136135,Ambala,Haryana,Y,Y,d
136136,Pehowa,Haryana,Y,Y,d
136156,Kurukshetra,Haryana,Y,Y,d
140001,Rupnagar,Punjab,Y,Y,d
140002,Rupnagar,Punjab,N,N,d
140022,Jalandhar,Punjab,N,N,d
140055,Chandigarh,Chandigarh,N,N,d
140063,Mohali,Punjab,Y,Y,d
140100,Chandigarh,Chandigarh,N,N,d
140101,Chandigarh,Chandigarh,Y,Y,d
140102,Rupnagar,Punjab,Y,Y,d
140103,Chandigarh,Chandigarh,Y,Y,d
140104,Mohali,Punjab,Y,Y,d
140105,Zirakpur,Punjab,Y,Y,d
140106,Mohali,Punjab,N,Y,d
140108,Rupnagar,Punjab,Y,Y,d
140109,Mohali,Punjab,Y,Y,d
140110,Mohali,Punjab,Y,Y,d
140111,Rupnagar,Punjab,Y,Y,d
140112,Rupnagar,Punjab,Y,Y,d
140113,Rupnagar,Punjab,Y,Y,d
140114,Anandpur Sahib,Punjab,Y,Y,d
140115,Anandpur Sahib,Punjab,Y,Y,d
140116,Anandpur Sahib,Punjab,Y,Y,d
140117,Anandpur Sahib,Punjab,Y,Y,d
140118,Anandpur Sahib,Punjab,Y,Y,d
140119,Rupnagar,Punjab,Y,Y,d
140120,Anandpur Sahib,Punjab,N,Y,d
140123,Anandpur Sahib,Punjab,Y,Y,d
140124,Anandpur Sahib,Punjab,Y,Y,d
140125,Anandpur Sahib,Punjab,Y,Y,d
140126,Anandpur Sahib,Punjab,Y,Y,d
140127,Anandpur Sahib,Punjab,Y,Y,d
140128,Anandpur Sahib,Punjab,Y,Y,d
140133,Anandpur Sahib,Punjab,Y,Y,d
140136,Hoshiarpur,Punjab,N,N,d
140201,Dera Bassi,Punjab,Y,Y,d
140202,Panchkula,Haryana,N,Y,d
140203,Dera Bassi,Punjab,Y,Y,d
140301,Chandigarh,Chandigarh,Y,Y,d
140304,Chandigarh,Chandigarh,N,N,d
140306,Mohali,Punjab,Y,Y,d
140307,Mohali,Punjab,Y,Y,d
140308,Mohali,Punjab,Y,Y,d
140401,Rajpura,Punjab,Y,Y,d
140402,Rajpura,Punjab,Y,Y,d
140405,Sirhind-Fategarh,Punjab,Y,Y,d
140406,Sirhind-Fategarh,Punjab,Y,Y,d
140407,Sirhind-Fategarh,Punjab,Y,Y,d
140408,Sirhind-Fategarh,Punjab,Y,Y,d
140412,Sirhind-Fategarh,Punjab,Y,Y,d
140413,Chandigarh,Chandigarh,Y,Y,d
140417,Rajpura,Punjab,Y,Y,d
140501,Dera Bassi,Punjab,Y,Y,d
140502,Dera Bassi,Punjab,N,Y,d
140503,Chandigarh,Chandigarh,N,N,d
140504,Dera Bassi,Punjab,N,Y,d
140506,Dera Bassi,Punjab,Y,Y,d
140507,Dera Bassi,Punjab,Y,Y,d
140508,Dera Bassi,Punjab,N,Y,d
140601,Rajpura,Punjab,Y,Y,d
140602,Rajpura,Punjab,Y,Y,d
140603,Zirakpur,Punjab,Y,Y,d
140604,Zirakpur,Punjab,Y,Y,d
140630,Panchkula,Haryana,N,Y,d
140701,Rajpura,Punjab,Y,Y,d
140702,Rajpura,Punjab,Y,Y,d
140801,Ambala,Haryana,N,N,d
140802,Sirhind-Fategarh,Punjab,Y,Y,d
140803,Chandigarh,Chandigarh,N,N,d
140833,Faisalabad,Punjab,N,N,d
140901,Mohali,Punjab,Y,Y,d
141000,Ludhiana,Punjab,Y,Y,d
141001,Ludhiana,Punjab,Y,Y,d
141002,Ludhiana,Punjab,Y,Y,d
141003,Ludhiana,Punjab,Y,Y,d
141004,Ludhiana,Punjab,Y,Y,d
141005,Ludhiana,Punjab,Y,Y,d
141006,Ludhiana,Punjab,Y,Y,d
141007,Ludhiana,Punjab,Y,Y,d
141008,Ludhiana,Punjab,Y,Y,d
141009,Ludhiana,Punjab,Y,Y,d
141010,Ludhiana,Punjab,Y,Y,d
141011,Ludhiana,Punjab,Y,Y,d
141012,Ludhiana,Punjab,Y,Y,d
141013,Ludhiana,Punjab,Y,Y,d
141014,Ludhiana,Punjab,Y,Y,d
141015,Ludhiana,Punjab,Y,Y,d
141016,Ludhiana,Punjab,Y,Y,d
141017,Ludhiana,Punjab,Y,Y,d
141018,Ludhiana,Punjab,N,N,d
141020,Ludhiana,Punjab,Y,Y,d
141021,Ludhiana,Punjab,Y,Y,d
141022,LUDHIANA,PUNJAB,N,Y,d
141025,Jalandhar,Punjab,N,N,d
141026,Ludhiana,Punjab,N,N,d
141027,Ludhiana,Punjab,Y,Y,d
141033,Ludhiana,Punjab,Y,Y,d
141100,Ludhiana,Punjab,N,N,d
141101,Jagraon,Punjab,Y,Y,d
141102,Ludhiana,Punjab,Y,Y,d
141103,Raikot,Punjab,Y,Y,d
141104,Raikot,Punjab,Y,Y,d
141105,Raikot,Punjab,Y,Y,d
141106,Raikot,Punjab,Y,Y,d
141107,Raikot,Punjab,Y,Y,d
141108,Raikot,Punjab,Y,Y,d
141109,Raikot,Punjab,Y,Y,d
141110,Ludhiana,Punjab,Y,Y,d
141111,Khanna,Punjab,Y,Y,d
141112,Ludhiana,Punjab,Y,Y,d
141113,Machhiwara,Punjab,Y,Y,d
141114,Khanna,Punjab,Y,Y,d
141115,Machhiwara,Punjab,Y,Y,d
141116,Ludhiana,Punjab,Y,Y,d
141117,Malerkotla,Punjab,Y,Y,d
141118,Malerkotla,Punjab,Y,Y,d
141119,Malerkotla,Punjab,Y,Y,d
141120,Ludhiana,Punjab,Y,Y,d
141121,Machhiwara,Punjab,Y,Y,d
141122,Ludhiana,Punjab,Y,Y,d
141123,Ludhiana,Punjab,Y,Y,d
141124,Khanna,Punjab,Y,Y,d
141125,Machhiwara,Punjab,Y,Y,d
141126,Machhiwara,Punjab,Y,Y,d
141127,Ludhiana,Punjab,Y,Y,d
141128,Ludhiana,Punjab,N,N,d
141201,Ludhiana,Punjab,Y,Y,d
141202,Raikot,Punjab,Y,Y,d
141203,Raikot,Punjab,Y,Y,d
141204,Malerkotla,Punjab,Y,Y,d
141205,Raikot,Punjab,Y,Y,d
141206,Ludhiana,Punjab,Y,Y,d
141231,Ludhiana,Punjab,N,N,d
141234,Ludhiana,Punjab,N,N,d
141301,Khanna,Punjab,Y,Y,d
141302,Jalandhar,Punjab,Y,Y,d
141303,Jalandhar,Punjab,Y,Y,d
141304,Phagwara,Punjab,Y,Y,d
141305,Jalandhar,Punjab,Y,Y,d
141306,Jalandhar,Punjab,Y,Y,d
141307,Jalandhar,Punjab,Y,Y,d
141308,Jalandhar,Punjab,Y,Y,d
141309,Jalandhar,Punjab,Y,Y,d
141310,Jalandhar,Punjab,Y,Y,d
141311,Jalandhar,Punjab,Y,Y,d
141315,Jalandhar,Punjab,Y,Y,d
141316,Jalandhar,Punjab,Y,Y,d
141317,Jalandhar,Punjab,Y,Y,d
141318,Jalandhar,Punjab,Y,Y,d
141400,Rajpura,Punjab,N,N,d
141401,Khanna,Punjab,Y,Y,d
141402,Khanna,Punjab,Y,Y,d
141407,Mandigobindgarh,Punjab,N,N,d
141410,Ludhiana,Punjab,N,N,d
141411,Mandi Gobindgarh,Punjab,Y,Y,d
141412,Khanna,Punjab,Y,Y,d
141413,Khanna,Punjab,Y,Y,d
141414,Khanna,Punjab,Y,Y,d
141415,Khanna,Punjab,Y,Y,d
141416,Khanna,Punjab,Y,Y,d
141417,Khanna,Punjab,Y,Y,d
141418,Rarasahib,Punjab,Y,Y,d
141419,Khanna,Punjab,Y,Y,d
141420,Machiwara,Punjab,N,Y,d
141421,Khanna,Punjab,Y,Y,d
141422,Raikot,Punjab,Y,Y,d
141801,Mandi Gobindgarh,Punjab,Y,Y,d
142000,Zira,Punjab,N,N,d
142001,Moga,Punjab,Y,Y,d
142002,Moga,Punjab,Y,Y,d
142003,Moga,Punjab,Y,Y,d
142011,Moga,Punjab,Y,Y,d
142013,Ludhiana,Punjab,Y,Y,d
142021,Ludhiana,Punjab,Y,Y,d
142022,Ludhiana,Punjab,Y,Y,d
142023,Jagraon,Punjab,Y,Y,d
142024,Jagraon,Punjab,Y,Y,d
142025,Jagraon,Punjab,Y,Y,d
142026,Jagraon,Punjab,Y,Y,d
142027,Ludhiana,Punjab,Y,Y,d
142028,Ludhiana,Punjab,Y,Y,d
142029,Ludhiana,Punjab,Y,Y,d
142030,Jagraon,Punjab,Y,Y,d
142031,Jagraon,Punjab,Y,Y,d
142032,Raikot,Punjab,Y,Y,d
142033,Jagraon,Punjab,Y,Y,d
142034,Raikot,Punjab,Y,Y,d
142035,Jagraon,Punjab,Y,Y,d
142036,Jagraon,Punjab,Y,Y,d
142037,Moga,Punjab,Y,Y,d
142038,Bagha Purana,Punjab,Y,Y,d
142039,Bhadaur,Punjab,Y,Y,d
142040,Moga,Punjab,Y,Y,d
142041,Dharamkot,Punjab,Y,Y,d
142042,Dharamkot,Punjab,Y,Y,d
142043,Dharamkot,Punjab,Y,Y,d
142044,Zira,Punjab,Y,Y,d
142045,Bagha Purana,Punjab,Y,Y,d
142046,Bagha Purana,Punjab,Y,Y,d
142047,Zira,Punjab,Y,Y,d
142048,Moga,Punjab,Y,Y,d
142049,Bagha Purana,Punjab,Y,Y,d
142050,Faridkot,Punjab,Y,Y,d
142051,Dharamkot,Punjab,Y,Y,d
142052,Firozpur,Punjab,Y,Y,d
142053,Moga,Punjab,Y,Y,d
142054,Moga,Punjab,Y,Y,d
142055,Bhadaur,Punjab,Y,Y,d
142056,Bagha Purana,Punjab,Y,Y,d
142057,Bagha Purana,Punjab,Y,Y,d
142058,Dharamkot,Punjab,Y,Y,d
142059,Moga,Punjab,N,N,d
142060,Faridkot,Punjab,Y,Y,d
142061,Moga,Punjab,N,N,d
142069,Moga,Punjab,N,N,d
142431,Firozpur,Punjab,N,N,d
142630,Moga,Punjab,N,Y,d
143000,Amritsar,Punjab,Y,Y,d
143001,Amritsar,Punjab,Y,Y,d
143002,Amritsar,Punjab,Y,Y,d
143003,Amritsar,Punjab,Y,Y,d
143004,Amritsar,Punjab,Y,Y,d
143005,Amritsar,Punjab,Y,Y,d
143006,Amritsar,Punjab,Y,Y,d
143007,Amritsar,Punjab,Y,Y,d
143008,Amritsar,Punjab,Y,Y,d
143009,Amritsar,Punjab,Y,Y,d
143010,Amritsar,Punjab,Y,Y,d
143021,Amritsar,Punjab,Y,Y,d
143022,Amritsar,Punjab,Y,Y,d
143026,Amritsar,Punjab,Y,Y,d
143035,Batala,Punjab,N,N,d
143036,AMRITSAR,Punjab,Y,Y,d
143044,Amritsar,Punjab,Y,Y,d
143066,Amritsar,Punjab,Y,Y,d
143093,Amritsar,Punjab,Y,Y,d
143101,Amritsar,Punjab,Y,Y,d
143102,Amritsar,Punjab,Y,Y,d
143103,Ajnala,Punjab,Y,Y,d
143104,Amritsar,Punjab,Y,Y,d
143105,Amritsar,Punjab,Y,Y,d
143106,Amritsar,Punjab,Y,Y,d
143107,Amritsar,Punjab,Y,Y,d
143108,Amritsar,Punjab,Y,Y,d
143109,Ajnala,Punjab,Y,Y,d
143110,Ajnala,Punjab,Y,Y,d
143111,Beas,Punjab,Y,Y,d
143112,Dhilwan,Punjab,Y,Y,d
143113,Tarsikka,Punjab,Y,Y,d
143114,Beas,Punjab,N,Y,d
143115,Tarn Taran Sahib,Punjab,Y,Y,d
143116,Tarsikka,Punjab,Y,Y,d
143117,Goindwal,Punjab,Y,Y,d
143118,Goindwal,Punjab,Y,Y,d
143119,Tarsikka,Punjab,Y,Y,d
143144,Beas,Punjab,N,Y,d
143149,Tarsikka,Punjab,Y,Y,d
143200,Amritsar,Punjab,N,N,d
143201,Dhilwan,Punjab,Y,Y,d
143202,Beas,Punjab,Y,Y,d
143203,Beas,Punjab,N,Y,d
143204,Dhilwan,Punjab,Y,Y,d
143205,Beas,Punjab,N,Y,d
143208,Amritsar,Punjab,N,N,d
143301,Tarn Taran Sahib,Punjab,Y,Y,d
143302,Tarn Taran Sahib,Punjab,Y,Y,d
143303,Patti,Punjab,Y,Y,d
143304,Patti,Punjab,Y,Y,d
143305,Patti,Punjab,Y,Y,d
143306,PATTI,Punjab,Y,Y,d
143310,Amritsar,Punjab,N,N,d
143312,Amritsar,Punjab,N,N,d
143314,Amritsar,Punjab,N,N,d
143315,Amritsar,Punjab,N,N,d
143317,Amritsar,Punjab,N,N,d
143318,Amritsar,Punjab,N,N,d
143319,Amritsar,Punjab,N,N,d
143322,Amritsar,Punjab,N,N,d
143325,Taragarh,Punjab,Y,Y,d
143327,Amritsar,Punjab,N,N,d
143338,Amritsar,Punjab,N,N,d
143339,Amritsar,Punjab,N,N,d
143340,Amritsar,Punjab,N,N,d
143347,Amritsar,Punjab,N,N,d
143370,Amritsar,Punjab,N,N,d
143371,Amritsar,Punjab,N,N,d
143372,Amritsar,Punjab,N,N,d
143380,Amritsar,Punjab,N,N,d
143382,Amritsar,Punjab,N,N,d
143401,Tarn Taran Sahib,Punjab,Y,Y,d
143402,Tarn Taran Sahib,Punjab,Y,Y,d
143406,Tarn Taran Sahib,Punjab,Y,Y,d
143407,Goindwal,Punjab,Y,Y,d
143408,Goindwal,Punjab,Y,Y,d
143409,Goindwal,Punjab,Y,Y,d
143410,Goindwal,Punjab,Y,Y,d
143411,Goindwal,Punjab,Y,Y,d
143412,Patti,Punjab,Y,Y,d
143413,Tarn Taran Sahib,Punjab,Y,Y,d
143414,Amritsar,Punjab,Y,Y,d
143415,Patti,Punjab,Y,Y,d
143416,Patti,Punjab,Y,Y,d
143417,Patti,Punjab,Y,Y,d
143418,Amritsar,Punjab,N,N,d
143419,Patti,Punjab,Y,Y,d
143420,Amritsar,Punjab,N,N,d
143421,Amritsar,Punjab,N,N,d
143422,Goindwal,Punjab,Y,Y,d
143423,Tarn Taran Sahib,Punjab,Y,Y,d
143426,Amritsar,Punjab,N,N,d
143439,Amritsar,Punjab,N,N,d
143449,Amritsar,Punjab,N,N,d
143452,Amritsar,Punjab,N,N,d
143461,Amritsar,Punjab,N,N,d
143501,Tarsikka,Punjab,Y,Y,d
143502,Tarsikka,Punjab,Y,Y,d
143503,Batala,Punjab,Y,Y,d
143504,Tarsikka,Punjab,Y,Y,d
143505,Batala,Punjab,Y,Y,d
143506,Batala,Punjab,Y,Y,d
143507,Batala,Punjab,Y,Y,d
143508,Batala,Punjab,Y,Y,d
143510,Batala,Punjab,N,Y,d
143511,Batala,Punjab,Y,Y,d
143512,Gurdaspur,Punjab,Y,Y,d
143513,Batala,Punjab,Y,Y,d
143514,Sri Hargobindpur,Punjab,Y,Y,d
143515,Sri Hargobindpur,Punjab,Y,Y,d
143516,Batala,Punjab,Y,Y,d
143517,Sri Hargobindpur,Punjab,Y,Y,d
143518,Batala,Punjab,Y,Y,d
143519,Gurdaspur,Punjab,Y,Y,d
143520,Gurdaspur,Punjab,Y,Y,d
143521,Gurdaspur,Punjab,Y,Y,d
143523,Gurdaspur,Punjab,Y,Y,d
143524,Gurdaspur,Punjab,Y,Y,d
143525,Dinanagar,Punjab,Y,Y,d
143526,Gurdaspur,Punjab,Y,Y,d
143527,Sri Hargobindpur,Punjab,Y,Y,d
143528,Gurdaspur,Punjab,Y,Y,d
143529,Gurdaspur,Punjab,Y,Y,d
143530,Gurdaspur,Punjab,Y,Y,d
143531,Dinanagar,Punjab,Y,Y,d
143532,Dinanagar,Punjab,Y,Y,d
143533,Dinanagar,Punjab,Y,Y,d
143534,Dinanagar,Punjab,Y,Y,d
143535,Dinanagar,Punjab,Y,Y,d
143536,Pathankot,Punjab,Y,Y,d
143537,Gurdaspur,Punjab,Y,Y,d
143538,Pathankot,Punjab,Y,Y,d
143601,Amritsar,Punjab,Y,Y,d
143602,Amritsar,Punjab,Y,Y,d
143603,Gurdaspur,Punjab,Y,Y,d
143604,Gurdaspur,Punjab,Y,Y,d
143605,Gurdaspur,Punjab,Y,Y,d
143606,Amritsar,Punjab,Y,Y,d
143607,Amritsar,Punjab,N,N,d
143804,Amritsar,Punjab,N,N,d
144000,Jalandhar,Punjab,Y,Y,d
144001,Jalandhar,Punjab,Y,Y,d
144002,Jalandhar,Punjab,Y,Y,d
144003,Jalandhar,Punjab,Y,Y,d
144004,Jalandhar,Punjab,Y,Y,d
144005,Jalandhar,Punjab,Y,Y,d
144006,Jalandhar,Punjab,Y,Y,d
144007,Jalandhar,Punjab,Y,Y,d
144008,Jalandhar,Punjab,Y,Y,d
144009,Jalandhar,Punjab,Y,Y,d
144010,Jalandhar,Punjab,Y,Y,d
144011,Jalandhar,Punjab,Y,Y,d
144012,Jalandhar,Punjab,Y,Y,d
144013,Jalandhar,Punjab,Y,Y,d
144014,Jalandhar,Punjab,Y,Y,d
144015,Jalandhar,Punjab,Y,Y,d
144016,Jalandhar,Punjab,N,N,d
144017,Jalandhar,Punjab,N,N,d
144019,Jalandhar,Punjab,Y,Y,d
144020,Jalandhar,Punjab,Y,Y,d
144021,Jalandhar,Punjab,Y,Y,d
144022,Jalandhar,Punjab,Y,Y,d
144023,Jalandhar,Punjab,Y,Y,d
144024,Jalandhar,Punjab,Y,Y,d
144025,Adampur,Punjab,Y,Y,d
144026,Jalandhar,Punjab,Y,Y,d
144027,Jalandhar,Punjab,Y,Y,d
144028,Jalandhar,Punjab,Y,Y,d
144029,Nawanshahr,Punjab,Y,Y,d
144030,Adampur,Punjab,Y,Y,d
144031,Phagwara,Punjab,Y,Y,d
144032,Phagwara,Punjab,Y,Y,d
144033,Phagwara,Punjab,Y,Y,d
144034,Phagwara,Punjab,Y,Y,d
144035,Nakodar,Punjab,Y,Y,d
144036,Nakodar,Punjab,Y,Y,d
144037,Nakodar,Punjab,Y,Y,d
144038,Nakodar,Punjab,Y,Y,d
144039,Nakodar,Punjab,Y,Y,d
144040,Nakodar,Punjab,Y,Y,d
144041,Nakodar,Punjab,Y,Y,d
144042,Nakodar,Punjab,Y,Y,d
144043,Nakodar,Punjab,Y,Y,d
144044,Nakodar,Punjab,Y,Y,d
144046,Hoshiarpur,Punjab,Y,Y,d
144047,Nakodar,Punjab,Y,Y,d
144048,Nakodar,Punjab,Y,Y,d
144049,Nakodar,Punjab,Y,Y,d
144050,Nakodar,Punjab,Y,Y,d
144051,Nakodar,Punjab,Y,Y,d
144052,Nakodar,Punjab,Y,Y,d
144053,Nakodar,Punjab,Y,Y,d
144101,Jalandhar,Punjab,Y,Y,d
144102,Adampur,Punjab,Y,Y,d
144103,Adampur,Punjab,Y,Y,d
144104,Adampur,Punjab,Y,Y,d
144105,Adampur,Punjab,Y,Y,d
144106,Adampur,Punjab,Y,Y,d
144109,Mahalpur,Punjab,Y,Y,d
144116,Hoshiarpur,Punjab,N,Y,d
144121,Mukerian,Punjab,N,N,d
144201,Adampur,Punjab,Y,Y,d
144202,Sri Hargobindpur,Punjab,Y,Y,d
144203,Dasuya,Punjab,Y,Y,d
144204,Dasuya,Punjab,Y,Y,d
144205,Dasuya,Punjab,Y,Y,d
144206,Hoshiarpur,Punjab,Y,Y,d
144207,Dasuya,Punjab,Y,Y,d
144208,Hoshiarpur,Punjab,Y,Y,d
144209,Hoshiarpur,Punjab,Y,Y,d
144210,Hoshiarpur,Punjab,Y,Y,d
144211,Mukerian,Punjab,Y,Y,d
144212,Dasuya,Punjab,Y,Y,d
144213,Dasuya,Punjab,Y,Y,d
144214,Mukerian,Punjab,Y,Y,d
144216,Talwara,Punjab,Y,Y,d
144218,Jalandhar,Punjab,N,N,d
144221,Talwara,Punjab,Y,Y,d
144222,Talwara,Punjab,Y,Y,d
144223,Talwara,Punjab,Y,Y,d
144224,Talwara,Punjab,Y,Y,d
144225,Talwara,Punjab,N,Y,d
144241,Talwara,Punjab,N,Y,d
144301,Adampur,Punjab,Y,Y,d
144302,Adampur,Punjab,Y,Y,d
144303,Adampur,Punjab,Y,Y,d
144304,Begowal,Punjab,Y,Y,d
144305,Dasuya,Punjab,Y,Y,d
144306,Mukerian,Punjab,Y,Y,d
144308,Jalandhar,Punjab,N,N,d
144311,Phagwara,Punjab,Y,Y,d
144316,Phagwara,Punjab,Y,Y,d
144318,Phagwara,Punjab,Y,Y,d
144401,Phagwara,Punjab,Y,Y,d
144402,Phagwara,Punjab,Y,Y,d
144403,Phagwara,Punjab,Y,Y,d
144404,Phagwara,Punjab,Y,Y,d
144405,Phagwara,Punjab,Y,Y,d
144406,Garhshanker,Punjab,Y,Y,d
144407,Phagwara,Punjab,Y,Y,d
144408,Phagwara,Punjab,Y,Y,d
144409,Phagwara,Punjab,Y,Y,d
144410,Phillaur,Punjab,Y,Y,d
144411,Phagwara,Punjab,Y,Y,d
144415,Phillaur,Punjab,Y,Y,d
144416,Phillaur,Punjab,Y,Y,d
144417,Nawanshahr,Punjab,Y,Y,d
144418,Phagwara,Punjab,Y,Y,d
144419,Phillaur,Punjab,Y,Y,d
144421,Nawanshahr,Punjab,Y,Y,d
144422,Nawanshahr,Punjab,Y,Y,d
144423,Nawansahar,Punjab,N,Y,d
144424,Dasuya,Punjab,Y,Y,d
144436,Phagwara,Punjab,N,N,d
144440,Phagwara,Punjab,N,N,d
144501,Phagwara,Punjab,Y,Y,d
144502,Phagwara,Punjab,Y,Y,d
144503,Phagwara,Punjab,Y,Y,d
144504,Phagwara,Punjab,Y,Y,d
144505,Nawanshahr,Punjab,Y,Y,d
144506,Nawanshahr,Punjab,Y,Y,d
144507,Nawanshahr,Punjab,Y,Y,d
144508,Nawanshahr,Punjab,Y,Y,d
144509,Nawanshahr,Punjab,Y,Y,d
144510,Nawanshahr,Punjab,Y,Y,d
144511,Nawanshahr,Punjab,Y,Y,d
144512,Nawanshahr,Punjab,Y,Y,d
144513,Nawanshahr,Punjab,Y,Y,d
